Area_profesional;Puesto;Sector;Tipo_rango;Zona;Valor;Dolar_Promedio_Mes
marketing y comunicaciones;Jefe de Marketing;Gas, Petróleo y Minería;Max;Buenos Aires;$5.149.935;1284
marketing y comunicaciones;Jefe de Marketing;IT;Min;Buenos Aires;$3.286.378;1284
marketing y comunicaciones;Jefe de Marketing;IT;Max;Buenos Aires;$4.982.551;1284
marketing y comunicaciones;Jefe de Marketing;Lab & Pharma;Min;Buenos Aires;$3.131.919;1284
marketing y comunicaciones;Jefe de Marketing;Lab & Pharma;Max;Buenos Aires;$4.411.475;1284
marketing y comunicaciones;Jefe de Marketing;Manufactura;Min;Buenos Aires;$3.286.378;1284
marketing y comunicaciones;Jefe de Marketing;Manufactura;Max;Buenos Aires;$4.982.551;1284
marketing y comunicaciones;Jefe de Marketing;Retail & Comercio;Min;Buenos Aires;$3.160.566;1284
marketing y comunicaciones;Jefe de Marketing;Retail & Comercio;Max;Buenos Aires;$4.375.706;1284
marketing y comunicaciones;Jefe de Marketing;Servicios;Min;Buenos Aires;$3.160.939;1284
marketing y comunicaciones;Jefe de Marketing;Servicios;Max;Buenos Aires;$4.376.651;1284
marketing y comunicaciones;Jefe de Marketing;Transporte y logística;Min;Buenos Aires;$3.160.588;1284
marketing y comunicaciones;Jefe de Marketing;Transporte y logística;Max;Buenos Aires;$4.781.077;1284
marketing y comunicaciones;Jefe de Marketing;Automotriz;Min;Cuyo;$2.749.945;1284
marketing y comunicaciones;Jefe de Marketing;Automotriz;Max;Cuyo;$4.160.601;1284
marketing y comunicaciones;Jefe de Marketing;Banca & Serv Financieros;Min;Cuyo;$2.892.016;1284
marketing y comunicaciones;Jefe de Marketing;Banca & Serv Financieros;Max;Cuyo;$4.384.543;1284
marketing y comunicaciones;Jefe de Marketing;Consumo masivo;Min;Cuyo;$2.890.516;1284
marketing y comunicaciones;Jefe de Marketing;Consumo masivo;Max;Cuyo;$4.384.575;1284
marketing y comunicaciones;Jefe de Marketing;Gas, Petróleo y Minería;Min;Cuyo;$2.963.387;1284
marketing y comunicaciones;Jefe de Marketing;Gas, Petróleo y Minería;Max;Cuyo;$4.531.943;1284
marketing y comunicaciones;Jefe de Marketing;IT;Min;Cuyo;$2.892.013;1284
marketing y comunicaciones;Jefe de Marketing;IT;Max;Cuyo;$4.384.645;1284
marketing y comunicaciones;Jefe de Marketing;Lab & Pharma;Min;Cuyo;$2.756.088;1284
marketing y comunicaciones;Jefe de Marketing;Lab & Pharma;Max;Cuyo;$3.882.098;1284
marketing y comunicaciones;Jefe de Marketing;Manufactura;Min;Cuyo;$2.892.013;1284
marketing y comunicaciones;Jefe de Marketing;Manufactura;Max;Cuyo;$4.384.645;1284
marketing y comunicaciones;Jefe de Marketing;Retail & Comercio;Min;Cuyo;$2.781.298;1284
marketing y comunicaciones;Jefe de Marketing;Retail & Comercio;Max;Cuyo;$3.850.621;1284
marketing y comunicaciones;Jefe de Marketing;Servicios;Min;Cuyo;$2.781.627;1284
marketing y comunicaciones;Jefe de Marketing;Servicios;Max;Cuyo;$3.851.453;1284
marketing y comunicaciones;Jefe de Marketing;Transporte y logística;Min;Cuyo;$2.781.317;1284
marketing y comunicaciones;Jefe de Marketing;Transporte y logística;Max;Cuyo;$4.207.348;1284
marketing y comunicaciones;Jefe de Marketing;Automotriz;Min;Litoral-Centro;$2.499.950;1284
marketing y comunicaciones;Jefe de Marketing;Automotriz;Max;Litoral-Centro;$3.782.364;1284
marketing y comunicaciones;Jefe de Marketing;Banca & Serv Financieros;Min;Litoral-Centro;$2.629.106;1284
marketing y comunicaciones;Jefe de Marketing;Banca & Serv Financieros;Max;Litoral-Centro;$3.985.948;1284
marketing y comunicaciones;Jefe de Marketing;Consumo masivo;Min;Litoral-Centro;$2.627.742;1284
marketing y comunicaciones;Jefe de Marketing;Consumo masivo;Max;Litoral-Centro;$3.985.978;1284
marketing y comunicaciones;Jefe de Marketing;Gas, Petróleo y Minería;Min;Litoral-Centro;$2.693.988;1284
marketing y comunicaciones;Jefe de Marketing;Gas, Petróleo y Minería;Max;Litoral-Centro;$4.119.948;1284
marketing y comunicaciones;Jefe de Marketing;IT;Min;Litoral-Centro;$2.629.103;1284
marketing y comunicaciones;Jefe de Marketing;IT;Max;Litoral-Centro;$3.986.041;1284
marketing y comunicaciones;Jefe de Marketing;Lab & Pharma;Min;Litoral-Centro;$2.505.535;1284
marketing y comunicaciones;Jefe de Marketing;Lab & Pharma;Max;Litoral-Centro;$3.529.180;1284
marketing y comunicaciones;Jefe de Marketing;Manufactura;Min;Litoral-Centro;$2.629.103;1284
marketing y comunicaciones;Jefe de Marketing;Manufactura;Max;Litoral-Centro;$3.986.041;1284
marketing y comunicaciones;Jefe de Marketing;Retail & Comercio;Min;Litoral-Centro;$2.528.453;1284
marketing y comunicaciones;Jefe de Marketing;Retail & Comercio;Max;Litoral-Centro;$3.500.565;1284
marketing y comunicaciones;Jefe de Marketing;Servicios;Min;Litoral-Centro;$2.528.751;1284
marketing y comunicaciones;Jefe de Marketing;Servicios;Max;Litoral-Centro;$3.501.321;1284
marketing y comunicaciones;Jefe de Marketing;Transporte y logística;Min;Litoral-Centro;$2.528.470;1284
marketing y comunicaciones;Jefe de Marketing;Transporte y logística;Max;Litoral-Centro;$3.824.862;1284
marketing y comunicaciones;Jefe de Marketing;Automotriz;Min;NEA;$2.578.074;1284
marketing y comunicaciones;Jefe de Marketing;Automotriz;Max;NEA;$3.900.563;1284
marketing y comunicaciones;Jefe de Marketing;Banca & Serv Financieros;Min;NEA;$2.711.265;1284
marketing y comunicaciones;Jefe de Marketing;Banca & Serv Financieros;Max;NEA;$4.110.509;1284
marketing y comunicaciones;Jefe de Marketing;Consumo masivo;Min;NEA;$2.709.859;1284
marketing y comunicaciones;Jefe de Marketing;Consumo masivo;Max;NEA;$4.110.539;1284
marketing y comunicaciones;Jefe de Marketing;Gas, Petróleo y Minería;Min;NEA;$2.778.176;1284
marketing y comunicaciones;Jefe de Marketing;Gas, Petróleo y Minería;Max;NEA;$4.248.697;1284
marketing y comunicaciones;Jefe de Marketing;IT;Min;NEA;$2.711.262;1284
marketing y comunicaciones;Jefe de Marketing;IT;Max;NEA;$4.110.605;1284
marketing y comunicaciones;Jefe de Marketing;Lab & Pharma;Min;NEA;$2.583.833;1284
marketing y comunicaciones;Jefe de Marketing;Lab & Pharma;Max;NEA;$3.639.467;1284
marketing y comunicaciones;Jefe de Marketing;Manufactura;Min;NEA;$2.711.262;1284
marketing y comunicaciones;Jefe de Marketing;Manufactura;Max;NEA;$4.110.605;1284
marketing y comunicaciones;Jefe de Marketing;Retail & Comercio;Min;NEA;$2.607.467;1284
marketing y comunicaciones;Jefe de Marketing;Retail & Comercio;Max;NEA;$3.609.958;1284
marketing y comunicaciones;Jefe de Marketing;Servicios;Min;NEA;$2.607.775;1284
marketing y comunicaciones;Jefe de Marketing;Servicios;Max;NEA;$3.610.737;1284
marketing y comunicaciones;Jefe de Marketing;Transporte y logística;Min;NEA;$2.607.485;1284
marketing y comunicaciones;Jefe de Marketing;Transporte y logística;Max;NEA;$3.944.389;1284
marketing y comunicaciones;Jefe de Marketing;Automotriz;Min;NOA;$2.656.197;1284
marketing y comunicaciones;Jefe de Marketing;Automotriz;Max;NOA;$4.018.762;1284
marketing y comunicaciones;Jefe de Marketing;Banca & Serv Financieros;Min;NOA;$2.793.425;1284
marketing y comunicaciones;Jefe de Marketing;Banca & Serv Financieros;Max;NOA;$4.235.070;1284
marketing y comunicaciones;Jefe de Marketing;Consumo masivo;Min;NOA;$2.791.976;1284
marketing y comunicaciones;Jefe de Marketing;Consumo masivo;Max;NOA;$4.235.101;1284
marketing y comunicaciones;Jefe de Marketing;Gas, Petróleo y Minería;Min;NOA;$2.862.363;1284
marketing y comunicaciones;Jefe de Marketing;Gas, Petróleo y Minería;Max;NOA;$4.377.445;1284
marketing y comunicaciones;Jefe de Marketing;IT;Min;NOA;$2.793.421;1284
marketing y comunicaciones;Jefe de Marketing;IT;Max;NOA;$4.235.168;1284
marketing y comunicaciones;Jefe de Marketing;Lab & Pharma;Min;NOA;$2.662.131;1284
marketing y comunicaciones;Jefe de Marketing;Lab & Pharma;Max;NOA;$3.749.754;1284
marketing y comunicaciones;Jefe de Marketing;Manufactura;Min;NOA;$2.793.421;1284
marketing y comunicaciones;Jefe de Marketing;Manufactura;Max;NOA;$4.235.168;1284
marketing y comunicaciones;Jefe de Marketing;Retail & Comercio;Min;NOA;$2.686.481;1284
marketing y comunicaciones;Jefe de Marketing;Retail & Comercio;Max;NOA;$3.719.350;1284
marketing y comunicaciones;Jefe de Marketing;Servicios;Min;NOA;$2.686.798;1284
marketing y comunicaciones;Jefe de Marketing;Servicios;Max;NOA;$3.720.154;1284
marketing y comunicaciones;Jefe de Marketing;Transporte y logística;Min;NOA;$2.686.499;1284
marketing y comunicaciones;Jefe de Marketing;Transporte y logística;Max;NOA;$4.063.916;1284
marketing y comunicaciones;Jefe de Marketing;Automotriz;Min;Patagonia;$3.906.172;1284
marketing y comunicaciones;Jefe de Marketing;Automotriz;Max;Patagonia;$5.909.944;1284
marketing y comunicaciones;Jefe de Marketing;Banca & Serv Financieros;Min;Patagonia;$4.107.978;1284
marketing y comunicaciones;Jefe de Marketing;Banca & Serv Financieros;Max;Patagonia;$6.228.044;1284
marketing y comunicaciones;Jefe de Marketing;Consumo masivo;Min;Patagonia;$4.105.847;1284
marketing y comunicaciones;Jefe de Marketing;Consumo masivo;Max;Patagonia;$6.228.090;1284
marketing y comunicaciones;Jefe de Marketing;Gas, Petróleo y Minería;Min;Patagonia;$4.209.357;1284
marketing y comunicaciones;Jefe de Marketing;Gas, Petróleo y Minería;Max;Patagonia;$6.437.419;1284
marketing y comunicaciones;Jefe de Marketing;IT;Min;Patagonia;$4.107.973;1284
marketing y comunicaciones;Jefe de Marketing;IT;Max;Patagonia;$6.228.189;1284
marketing y comunicaciones;Jefe de Marketing;Lab & Pharma;Min;Patagonia;$3.914.898;1284
marketing y comunicaciones;Jefe de Marketing;Lab & Pharma;Max;Patagonia;$5.514.343;1284
marketing y comunicaciones;Jefe de Marketing;Manufactura;Min;Patagonia;$4.107.973;1284
marketing y comunicaciones;Jefe de Marketing;Manufactura;Max;Patagonia;$6.228.189;1284
marketing y comunicaciones;Jefe de Marketing;Retail & Comercio;Min;Patagonia;$3.950.708;1284
marketing y comunicaciones;Jefe de Marketing;Retail & Comercio;Max;Patagonia;$5.469.633;1284
marketing y comunicaciones;Jefe de Marketing;Servicios;Min;Patagonia;$3.951.174;1284
marketing y comunicaciones;Jefe de Marketing;Servicios;Max;Patagonia;$5.470.814;1284
marketing y comunicaciones;Jefe de Marketing;Transporte y logística;Min;Patagonia;$3.950.734;1284
marketing y comunicaciones;Jefe de Marketing;Transporte y logística;Max;Patagonia;$5.976.347;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Automotriz;Min;Buenos Aires;$3.872.880;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Automotriz;Max;Buenos Aires;$6.123.266;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Banca & Serv Financieros;Min;Buenos Aires;$3.866.985;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Banca & Serv Financieros;Max;Buenos Aires;$6.122.099;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Consumo masivo;Min;Buenos Aires;$4.081.556;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Consumo masivo;Max;Buenos Aires;$6.123.265;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Gas, Petróleo y Minería;Min;Buenos Aires;$4.291.613;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Gas, Petróleo y Minería;Max;Buenos Aires;$6.866.581;1284
marketing y comunicaciones;Gerente de  Comunicaciones;IT;Min;Buenos Aires;$3.866.991;1284
marketing y comunicaciones;Gerente de  Comunicaciones;IT;Max;Buenos Aires;$6.123.265;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Lab & Pharma;Min;Buenos Aires;$3.866.940;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Lab & Pharma;Max;Buenos Aires;$5.114.172;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Manufactura;Min;Buenos Aires;$4.081.556;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Manufactura;Max;Buenos Aires;$6.123.265;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Retail & Comercio;Min;Buenos Aires;$3.869.316;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Retail & Comercio;Max;Buenos Aires;$4.849.857;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Servicios;Min;Buenos Aires;$4.230.468;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Servicios;Max;Buenos Aires;$4.898.395;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Transporte y logística;Min;Buenos Aires;$4.223.378;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Transporte y logística;Max;Buenos Aires;$5.083.452;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Automotriz;Min;Cuyo;$3.408.134;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Automotriz;Max;Cuyo;$5.388.474;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Banca & Serv Financieros;Min;Cuyo;$3.402.947;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Banca & Serv Financieros;Max;Cuyo;$5.387.447;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Consumo masivo;Min;Cuyo;$3.591.769;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Consumo masivo;Max;Cuyo;$5.388.473;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Gas, Petróleo y Minería;Min;Cuyo;$3.776.619;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Gas, Petróleo y Minería;Max;Cuyo;$6.042.591;1284
marketing y comunicaciones;Gerente de  Comunicaciones;IT;Min;Cuyo;$3.402.952;1284
marketing y comunicaciones;Gerente de  Comunicaciones;IT;Max;Cuyo;$5.388.473;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Lab & Pharma;Min;Cuyo;$3.402.907;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Lab & Pharma;Max;Cuyo;$4.500.471;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Manufactura;Min;Cuyo;$3.591.769;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Manufactura;Max;Cuyo;$5.388.473;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Retail & Comercio;Min;Cuyo;$3.404.998;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Retail & Comercio;Max;Cuyo;$4.267.874;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Servicios;Min;Cuyo;$3.722.812;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Servicios;Max;Cuyo;$4.310.588;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Transporte y logística;Min;Cuyo;$3.716.573;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Transporte y logística;Max;Cuyo;$4.473.438;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Automotriz;Min;Litoral-Centro;$3.098.304;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Automotriz;Max;Litoral-Centro;$4.898.613;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Banca & Serv Financieros;Min;Litoral-Centro;$3.093.588;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Banca & Serv Financieros;Max;Litoral-Centro;$4.897.679;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Consumo masivo;Min;Litoral-Centro;$3.265.244;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Consumo masivo;Max;Litoral-Centro;$4.898.612;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Gas, Petróleo y Minería;Min;Litoral-Centro;$3.433.290;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Gas, Petróleo y Minería;Max;Litoral-Centro;$5.493.264;1284
marketing y comunicaciones;Gerente de  Comunicaciones;IT;Min;Litoral-Centro;$3.093.593;1284
marketing y comunicaciones;Gerente de  Comunicaciones;IT;Max;Litoral-Centro;$4.898.612;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Lab & Pharma;Min;Litoral-Centro;$3.093.552;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Lab & Pharma;Max;Litoral-Centro;$4.091.338;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Manufactura;Min;Litoral-Centro;$3.265.244;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Manufactura;Max;Litoral-Centro;$4.898.612;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Retail & Comercio;Min;Litoral-Centro;$3.095.453;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Retail & Comercio;Max;Litoral-Centro;$3.879.886;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Servicios;Min;Litoral-Centro;$3.384.374;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Servicios;Max;Litoral-Centro;$3.918.716;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Transporte y logística;Min;Litoral-Centro;$3.378.703;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Transporte y logística;Max;Litoral-Centro;$4.066.762;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Automotriz;Min;NEA;$3.195.126;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Automotriz;Max;NEA;$5.051.694;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Banca & Serv Financieros;Min;NEA;$3.190.262;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Banca & Serv Financieros;Max;NEA;$5.050.732;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Consumo masivo;Min;NEA;$3.367.283;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Consumo masivo;Max;NEA;$5.051.693;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Gas, Petróleo y Minería;Min;NEA;$3.540.581;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Gas, Petróleo y Minería;Max;NEA;$5.664.929;1284
marketing y comunicaciones;Gerente de  Comunicaciones;IT;Min;NEA;$3.190.268;1284
marketing y comunicaciones;Gerente de  Comunicaciones;IT;Max;NEA;$5.051.693;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Lab & Pharma;Min;NEA;$3.190.226;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Lab & Pharma;Max;NEA;$4.219.192;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Manufactura;Min;NEA;$3.367.283;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Manufactura;Max;NEA;$5.051.693;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Retail & Comercio;Min;NEA;$3.192.186;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Retail & Comercio;Max;NEA;$4.001.132;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Servicios;Min;NEA;$3.490.136;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Servicios;Max;NEA;$4.041.176;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Transporte y logística;Min;NEA;$3.484.287;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Transporte y logística;Max;NEA;$4.193.848;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Automotriz;Min;NOA;$3.291.948;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Automotriz;Max;NOA;$5.204.776;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Banca & Serv Financieros;Min;NOA;$3.286.937;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Banca & Serv Financieros;Max;NOA;$5.203.784;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Consumo masivo;Min;NOA;$3.469.322;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Consumo masivo;Max;NOA;$5.204.775;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Gas, Petróleo y Minería;Min;NOA;$3.647.871;1284
marketing y comunicaciones;Gerente de  Comunicaciones;Gas, Petróleo y Minería;Max;NOA;$5.836.594;1284
marketing y comunicaciones;Gerente de  Comunicaciones;IT;Min;NOA;$3.286.943;1284
